쌍,A,B,A비중,시나리오,CAGR,MDD,Calmar,Sharpe,Sortino,최악일
중심주가+RSI,중심주가,RSI,30,OOS 2024~2026,1.6271413484438222,-0.3178078572800812,5.119890245538635,1.9923385165820842,2.919343363054323,-0.15256581518973744
중심주가+RSI,중심주가,RSI,35,OOS 2024~2026,1.633556748858025,-0.3021843181994631,5.405828994010739,1.9969272802779618,2.94867220276262,-0.15280989814938417
중심주가+RSI,중심주가,RSI,40,OOS 2024~2026,1.6398226357338208,-0.2865769170050947,5.722102997237103,1.9979611296841286,2.9773696881226064,-0.15302434958934064
중심주가+RSI,중심주가,RSI,45,OOS 2024~2026,1.644824728109525,-0.27690238057683003,5.940088794769851,1.9953615883499725,2.9897066350866583,-0.1532281717481394
중심주가+RSI,중심주가,RSI,50,OOS 2024~2026,1.649981388268937,-0.27674357997547605,5.962130678569497,1.9907875957365366,3.0027087969713233,-0.153460703122287
중심주가+RSI,중심주가,RSI,55,OOS 2024~2026,1.6559574938317003,-0.27653033442561736,5.988339388773744,1.9854318251308074,3.018969017218272,-0.15363076886887905
중심주가+RSI,중심주가,RSI,60,OOS 2024~2026,1.6607374576150473,-0.27639442108390055,6.008578071519484,1.9776414337815813,3.0289419591375557,-0.15381550703057556
중심주가+RSI,중심주가,RSI,65,OOS 2024~2026,1.6668057791638446,-0.276220806000405,6.034323783565387,1.9698619055715354,3.0279971286051985,-0.15401730862474006
중심주가+RSI,중심주가,RSI,70,OOS 2024~2026,1.6710114776823097,-0.2782030313702111,6.0064459738350475,1.9599153845217276,3.0332481569867666,-0.15417972022370685
중심주가+RSI,중심주가,RSI,75,OOS 2024~2026,1.6769575087174022,-0.28487834292498626,5.886574217960037,1.9508312605508706,3.0531688358192586,-0.15432821542882147
중심주가+RSI,중심주가,RSI,80,OOS 2024~2026,1.6826014141607297,-0.29099680781466597,5.7821988728906195,1.9411882489584065,3.049182281456733,-0.1544743869699471
중심주가+RSI,중심주가,RSI,85,OOS 2024~2026,1.6866059006410392,-0.29941372931421917,5.633027932633756,1.9299242157724386,3.046274142644762,-0.1546257286219188
중심주가+RSI,중심주가,RSI,90,OOS 2024~2026,1.69271101303984,-0.3078390457187108,5.498688475621646,1.9203262314032636,3.0413460228283475,-0.15475837099274425
중심주가+RSI,중심주가,RSI,95,OOS 2024~2026,1.6547843425975484,-0.32326160119011094,5.119025385339119,1.8875626821494853,2.943844694813948,-0.1549702649111221
